t,Position,Theta,Velocity,Theta_dot,u
5.2,-1.0487893583739194,0.5151194333624814,0.08229429825694297,4.709782332019062,33.13323732383973
5.300000000000001,-1.0241223445274774,0.9197483202017762,0.41104597867194353,3.382795404764735,18.310527048229503
5.4,-0.9738115514595095,1.1873081193311825,0.5951698826872703,1.9684005778213873,8.27951170062056
5.5,-0.9101005632475544,1.3123447736587521,0.6790498815517286,0.5323325087280888,3.627011420900077
5.6000000000000005,-0.8402534619489789,1.2938708562888341,0.7178921444201042,-0.9018108561259277,0.6623630866536132
5.7,-0.7676822472094255,1.134624119559335,0.7335321503709314,-2.283123878465559,-5.033332590621164
5.800000000000001,-0.6958992617757562,0.8470056889708181,0.7021275583024962,-3.469244733306682,-15.944791400573198
5.9,-0.6324694783638981,0.4645532119784668,0.5664681099347891,-4.179804806540196,-28.723101707152214
6.0,-0.5890805367592223,0.0474081389755057,0.3013107221589057,-4.163096653523947,-34.232625603103436
6.1000000000000005,-0.5750581791966085,-0.3350662341218295,-0.020863570906553962,-3.48639080842075,-28.304151106089527
6.2,-0.5904512405617786,-0.6321303247279811,-0.28699765639688407,-2.4548910037000153,-16.851520094457275
6.300000000000001,-0.6270208963641315,-0.8199410647664278,-0.44439545965004823,-1.3013237970662628,-6.24091495273785
6.4,-0.6743618031219135,-0.8916209889802971,-0.5024226755057242,-0.13227468721162922,2.1919224864127247
6.5,-0.7235714649504932,-0.8496416997712712,-0.48177056106594895,0.9718604713928619,10.309687597992536
6.6000000000000005,-0.7668619338222116,-0.7063186803631503,-0.3840388163684142,1.8945999167681746,19.94029826420947
6.7,-0.7957491297917574,-0.4877168951765774,-0.1937051030225677,2.4774357869632575,30.13028948482256
6.800000000000001,-0.8008354561635319,-0.23422919292778654,0.0919785755871028,2.5923182580116046,36.748468953948255
6.9,-0.7745846357679811,0.008006638866464105,0.43303783232395227,2.252398377875861,36.24163682942152
7.0,-0.7149900207306187,0.20138758875389037,0.7588544684232612,1.61522061987069,29.2106086051237
7.1000000000000005,-0.626557021699009,0.3255922215871434,1.0098055122089014,0.8688720367926253,18.70223340190598
7.2,-0.518243100543454,0.3768171945732728,1.1564729109022718,0.15562742293034776,7.001344992384389
7.300000000000001,-0.4009245089892408,0.36344195757848335,1.1898989201821193,-0.4231321628260471,-4.84948894416588
7.4,-0.2858597501443424,0.3026891723922275,1.1113962567160176,-0.7919235408990056,-15.844350099666507
7.5,-0.18356357612394775,0.2174388101297234,0.934527223692065,-0.9130837043511333,-24.2800202025846
7.6000000000000005,-0.10228970355598846,0.13136249285357085,0.6909502276673065,-0.8084426411720554,-28.311773261349494
7.7,-0.04632658313154299,0.06297569771286457,0.4283121808213341,-0.5592932616422452,-26.988222586113274
7.800000000000001,-0.014946660411973017,0.021109318186221818,0.19928627356987313,-0.278034328890364,-20.588667670906553
7.9,-0.002491173368576613,0.003603800877532851,0.04982346729808403,-0.07207601728338339,-10.253041957485154
8.0,0.0,0.0,0.0,0.0,
